Primary Key,Review Text,Score,Date,Apartment Complex,Confirmed Tenant
6325bd17-5efe-48da-937b-3ee37b67f17f,My experience at the community when I first moved in was not good. My wife and daughter did not feel safe walking around or going to the gym. Due to a lot of young men who did not live here hanging out at the gym and the pool. Now the community did a good job of securing all entrance. It now feels like an upscale community. The staff is amazing.,4.3,8/4/2024,Fourteen 01,Yes
c8df9d30-5f64-4f06-acb4-de05b35a0c78,"Fourteen 01 makes it easy to get your new apt, the leasing staff is very professional, and the the help of Félicia the process was smooth. They keep it clean here, the shade of the trees is great.",5.0,8/4/2024,Fourteen 01,Yes
5adbc5c3-8646-46a3-adbf-c61a670132a6,I love living here! The apartment complex is beautiful and well-maintained. The staff is friendly and responsive to any issues that may arise.,5.0,2/2/2024,Fourteen 01,Yes
1a3edd61-016f-41f2-86a7-d271470e3c6b,Great place to live! They got me approved quickly as I needed a place to stay since work transferred me down here. Felicia was great to work with. It’s close to my job and everything I do Can’t beat it.,5.0,2/2/2024,Fourteen 01,Yes
e9b93625-0cc5-4334-b01f-a2c7a864511c,"Anonymous - we regret to hear your experience with us wasn't more positive. OK if we get in touch directly to get some more details? Thank you again, for taking the time to let us know how we can improve. We hope you will consider us again in the future. Take care.",1.0,2/20/2024,Fourteen 01,Yes
5a4c2779-56e7-41d5-9d30-6029b028d8fe,It's been 30 days since I moved out and I still have not received my deposit refund. Please do not rent here,1.0,2/20/2024,Fourteen 01,Yes
11c92d00-012b-49e4-aa2a-6cf79f5357f2,"The apartment complex is nice, but the management can be slow to respond to issues. The amenities are great, though!",3.0,1/23/2024,Fourteen 01,Yes
afa94b26-6391-456e-8803-a4a50a6f4e60,"I've been living here for a few months now and I have to say that it's been a great experience. The staff is friendly and helpful, and the apartment itself is comfortable and clean.",5.0,1/23/2024,Fourteen 01,Yes
158fa37d-62f8-435c-b2c3-623c369b0a45,"The apartment complex has a lot of potential, but there are some issues with maintenance and cleanliness. The staff is trying their best, though!",3.0,1/23/2024,Fourteen 01,Yes
39113f48-af6a-4809-931a-a84a9f5d1499,I love the location of this apartment complex - it's close to everything I need. The staff is also very friendly and helpful.,5.0,1/23/2024,Fourteen 01,Yes
160db1d6-0f5b-4720-b1db-364470c01960,"The apartment itself is nice, but the noise from the neighbors can be a problem. The staff is responsive to issues, though!",4.0,1/23/2024,Fourteen 01,Yes
8003ae23-fc53-470f-824a-c871d40f0a6b,"I've had a great experience living here so far. The staff is friendly and helpful, and the amenities are top-notch.",5.0,1/23/2024,Fourteen 01,Yes
3e25bf13-441d-48a8-85be-366520bdba79,"The apartment complex has a lot to offer - great location, nice apartments, and friendly staff. I would definitely recommend it!",5.0,1/23/2024,Fourteen 01,Yes
32261f3f-abab-4952-8e88-815d32ea9549,"I've been living here for a while now and I have to say that it's been a mixed experience. The staff is friendly, but there are some issues with maintenance and cleanliness.",3.0,1/23/2024,Fourteen 01,Yes
02969547-7803-4e62-8284-991e7376e802,"The apartment complex is nice, but the management can be slow to respond to issues. The amenities are great, though!",3.0,1/23/2024,Fourteen 01,Yes
ce7a034e-559d-4f98-9fee-83bc068fa481,I love living here! The apartment complex is beautiful and well-maintained. The staff is friendly and responsive to any issues that may arise.,5.0,1/23/2024,Fourteen 01,Yes
712f667c-14c2-4e30-b538-217541c5088d,"The apartment itself is nice, but the noise from the neighbors can be a problem. The staff is responsive to issues, though!",4.0,1/23/2024,Fourteen 01,Yes
24866271-08d1-4cd8-994c-e1b64fee08a4,"I've had a great experience living here so far. The staff is friendly and helpful, and the amenities are top-notch.",5.0,1/23/2024,Fourteen 01,Yes
bff9db9e-1d48-414a-910e-e6004028d27a,"The apartment complex has a lot to offer - great location, nice apartments, and friendly staff. I would definitely recommend it!",5.0,1/23/2024,Fourteen 01,Yes
fbc9bd83-118d-4a58-9983-eaddb6c76394,"I've been living here for a while now and I have to say that it's been a mixed experience. The staff is friendly, but there are some issues with maintenance and cleanliness.",3.0,1/23/2024,Fourteen 01,Yes
f1fd414f-1f19-4041-a81e-600baae9abac,"The apartment complex is nice, but the management can be slow to respond to issues. The amenities are great, though!",3.0,1/23/2024,Fourteen 01,Yes
c7066d9b-b5dc-42b3-950b-4a95684076f8,I love living here! The apartment complex is beautiful and well-maintained. The staff is friendly and responsive to any issues that may arise.,5.0,1/23/2024,Fourteen 01,Yes
8c87d782-1cfd-4552-9f93-6f7d62af2ac6,"The apartment itself is nice, but the noise from the neighbors can be a problem. The staff is responsive to issues, though!",4.0,1/23/2024,Fourteen 01,Yes
2810c1a2-7840-4833-9e37-2c16577df798,"I've had a great experience living here so far. The staff is friendly and helpful, and the amenities are top-notch.",5.0,1/23/2024,Fourteen 01,Yes
a88fc58a-0096-42cb-b648-7b7dfdfa0b23,No reviews available,0.0,No date available,Fourteen 01,Yes
728fac7c-e16d-472c-9367-813d99f6c3ac,This is such a top-notch place to live. I had a handful of concerns prior to moving in (my own making as I hadn't lived in an apartment for nearly 20 years prior to moving here) - mostly about noise and upkeep. It's very quiet and maintenance and cleanliness are exceptional. Management is highly responsive too. The location is ridiculously good - we are so so spoiled with all the fun/tasty/convenient stuff within arm's reach. I sincerely like this place much more than I even hoped.,4.7,2/10/2025,MAA Parkside,Yes
d680a8b7-7644-46f3-a47a-5a9681b303e5,"I was so glad for an opportunity to rent an apartment in MAA Parkside with the remarkable view overlooking Lake Eola. This Christmas, lights blazing around the lake, was a memorable 'enchanting' time. I'll never forget Christmas 2024 at Parkside.",4.7,12/31/2024,MAA Parkside,Yes
6563c1e7-471e-4955-8a12-f6ab04ab5d55,"The community is a great space within the Lake Eola area. Our unit is newly refurbished, spacious, and the value is great for the size. It is exceptionally convenient and we find the staff to be professional and communicative.",4.2,12/14/2024,MAA Parkside,Yes
578112f1-504e-437e-9d5d-2594438dfebd,Great just needs more maintenance people around to help fix some of the things in the apartments. And the garage needs better security and a functional gate. My car got broken into and it was locked. The garage gate is wide open a lot of the time.,4.0,12/13/2024,MAA Parkside,Yes
b30a378a-6ac8-4a92-863d-0b88136ade55,"We chose to live at MAA Parkside primarily due to its location right on beautiful Lake Eola. I walk around the lake everyday and enjoy the wildlife and gorgeous scenery. On holidays fireworks seem to erupt right over our balcony. We are walking distance to Publix, shopping, restaurants and everyday services such as cleaners, UPS, salons etc. The building is old but the maintenance services are excellent and on site. The pool and lush landscaping, are well kept and beautiful. Because Lake Eola is a famous destination there is always lots of activity, music and laughter which may not suit some people but to me it is part of the charm.",4.5,12/3/2024,MAA Parkside,Yes
4e4b5d95-418e-4148-b416-6752e280c729,"Great, just would be nice to have some cameras / additional security in the parking garage.",4.5,11/22/2024,MAA Parkside,Yes
e3830943-ad2f-438e-99b5-9d9f4cfcc931,Maintenance is amazing they are always very professional and quick to fix anything. Front office has been great too,4.7,11/24/2024,MAA Parkside,Yes
c49981ef-e256-4dda-95e1-9cc5bf0620f9,"Great place to live. Everything you need is walking distance. Parks, farmers markets, food trucks, bars, restaurants etc. I completely recommend everyone to live in the downtown area, especially in the MAA Parkside apartments.",4.7,11/3/2024,MAA Parkside,Yes
d7e42455-2f98-4413-9558-fb8f222d7ce0,Great community and maintenance guys are very responsive and get ---- done! I also am very fond of how quite the apartment is being so close to all the action in downtown. Publix is just a short walk yippy,4.5,10/4/2024,MAA Parkside,Yes
bd815497-d9a5-423c-a999-8fe2a47119ad,"Nice maintenance service, very effective and responsive. Lease office is very fast at answering any issue you may have ! Nice area even though they are a lot of homeless staying either at the entrance of the building or in the stairs from the parking garage. Personally never had any sound problem, yes you hear the neighbors from time to time but nothing bothering. Major issue has been the weed smell you get from the vent (everyday) , if you do not smoke that is very annoying. Also a lot of owner let their pets pee in the building without cleaning, a more enforced regulation would be nice. Overall good place to live in if you don't mind what I mentioned, I'm renewing my lease so I'm happy here",4.3,9/24/2024,MAA Parkside,Yes
735f872e-6f2e-4b0f-9352-ee271d125444,"The location is the main draw. Often homeless sleep directly outside the building door, the fire alarm in the lobby makes nose 24/7 Saturday and Sunday, and people let their animals go to the bathroom everywhere inside without cleaning it up. Leasing office management is very nice and communicative. Maintenance is prompt but dealing with an old building with very little ventilation - I often see mold spots in my shower and paint or plaster flaking/cracking, especially in rooms with heavy moisture. I wish they had security on site or more cameras.",3.3,4/1/2024,MAA Parkside,Yes
712fd6f5-6e1f-4acd-85ae-9b2e4889ceeb,"It's fine, a little expensive for the quality but its location is the main draw. Often homeless sleep directly outside the building door, the fire alarm in the lobby makes nose 24/7 Saturday and Sunday, and people let their animals go to the bathroom everywhere inside without cleaning it up. Leasing office management is very nice and communicative. Maintenance is prompt but dealing with an old building with very little ventilation - I often see mold spots in my shower and paint or plaster flaking/cracking, especially in rooms with heavy moisture. I wish they had security on site or more cameras.",3.3,4/1/2024,MAA Parkside,Yes
0c00c374-d641-4d59-aa9e-ad32e33b48f0,"After one year, rent was increased by 30%. Each weekend, a min of two people move out due to unreasonable rent increases and no cooperation from office staff concerning extremely small issues. The maintenance department is amazi.",3.5,2/15/2024,MAA Parkside,Yes
76bb9950-f2a2-4a6f-983f-f96bb259d932,Apartment is fine but the ac has been broken multiple times since I moved in and the elevator for the garage has been broken multiple times. They never fixed the paint in my apartment that was messed up when my ax was fixed the first time and took over 12 hours to get me a portable unit when it broke the second time.,3.0,7/8/2024,MAA Parkside,Yes
